path,label
/content/train_data/rois/1741_6253.png,Asteroidea
/content/train_data/rois/1741_6254.png,Rathbunaster californicus
/content/train_data/rois/1741_6255.png,Asteroidea
/content/train_data/rois/1741_6256.png,Rathbunaster californicus
/content/train_data/rois/1741_6257.png,Rathbunaster californicus
/content/train_data/rois/1741_6258.png,Rathbunaster californicus
/content/train_data/rois/1741_6259.png,Liponema brevicorne
/content/train_data/rois/1741_6260.png,Apostichopus leukothele
/content/train_data/rois/1741_6261.png,Liponema brevicorne
/content/train_data/rois/1741_6262.png,Rathbunaster californicus
/content/train_data/rois/1741_6263.png,Asteroidea
/content/train_data/rois/1741_6264.png,Rathbunaster californicus
/content/train_data/rois/1741_6265.png,Asteroidea
/content/train_data/rois/1741_6266.png,Rathbunaster californicus
/content/train_data/rois/1741_6267.png,Rathbunaster californicus
/content/train_data/rois/1742_6268.png,Actinernus
/content/train_data/rois/1742_6269.png,Tunicata
/content/train_data/rois/1742_6270.png,Tunicata
/content/train_data/rois/1742_6271.png,Actinernus
/content/train_data/rois/1742_6272.png,Actinernus
/content/train_data/rois/1742_6273.png,Farrea
/content/train_data/rois/1742_6274.png,Tunicata
/content/train_data/rois/1742_6275.png,Tunicata
/content/train_data/rois/1742_6276.png,Actinernus
/content/train_data/rois/1742_6277.png,Tunicata
/content/train_data/rois/1742_6278.png,Tunicata
/content/train_data/rois/1742_6279.png,Tunicata
/content/train_data/rois/1742_6280.png,Tunicata
/content/train_data/rois/1742_6281.png,Farrea
/content/train_data/rois/1742_6282.png,Actinernus
/content/train_data/rois/1742_6283.png,Tunicata
/content/train_data/rois/1742_6284.png,Tunicata
/content/train_data/rois/1742_6285.png,Actinernus
/content/train_data/rois/1742_6286.png,Tunicata
/content/train_data/rois/1742_6287.png,Actinernus
/content/train_data/rois/1742_6288.png,Farrea
/content/train_data/rois/1742_6289.png,Tunicata
/content/train_data/rois/1742_6290.png,Tunicata
/content/train_data/rois/1742_6291.png,Actinernus
/content/train_data/rois/1742_6292.png,Tunicata
/content/train_data/rois/1742_6293.png,Farrea
/content/train_data/rois/1742_6294.png,Tunicata
/content/train_data/rois/1742_6295.png,Actinernus
/content/train_data/rois/1742_6296.png,Tunicata
/content/train_data/rois/1743_6297.png,Pannychia moseleyi
/content/train_data/rois/1744_6298.png,Actinopterygii
/content/train_data/rois/1745_6299.png,Pannychia moseleyi
/content/train_data/rois/1746_6300.png,Paralomis multispina
/content/train_data/rois/1747_6301.png,Octopus rubescens
/content/train_data/rois/1748_6302.png,Scotoplanes globosa
/content/train_data/rois/1748_6303.png,Scotoplanes globosa
/content/train_data/rois/1749_6304.png,Hexactinellida
/content/train_data/rois/1749_6305.png,Tunicata
/content/train_data/rois/1749_6306.png,Benthocodon pedunculata
/content/train_data/rois/1749_6307.png,Elpidia
/content/train_data/rois/1749_6308.png,Tunicata
/content/train_data/rois/1749_6309.png,Tunicata
/content/train_data/rois/1749_6310.png,Elpidia
/content/train_data/rois/1750_6311.png,Hexactinellida
/content/train_data/rois/1751_6312.png,Actinernus
/content/train_data/rois/1751_6313.png,Actinernus
/content/train_data/rois/1751_6314.png,Actinernus
/content/train_data/rois/1751_6315.png,Actinernus
/content/train_data/rois/1751_6316.png,Actinernus
/content/train_data/rois/1751_6317.png,Gastropoda
/content/train_data/rois/1751_6318.png,Actinernus
/content/train_data/rois/1751_6319.png,Asbestopluma
/content/train_data/rois/1751_6320.png,Gastropoda
/content/train_data/rois/1751_6321.png,Gastropoda
/content/train_data/rois/1751_6322.png,Gastropoda
/content/train_data/rois/1751_6323.png,Tunicata
/content/train_data/rois/1751_6324.png,Actinernus
/content/train_data/rois/1751_6325.png,Gastropoda
/content/train_data/rois/1751_6326.png,Actinernus
/content/train_data/rois/1751_6327.png,Gastropoda
/content/train_data/rois/1751_6328.png,Actinernus
/content/train_data/rois/1751_6329.png,Tunicata
/content/train_data/rois/1751_6330.png,Tunicata
/content/train_data/rois/1751_6331.png,Actinernus
/content/train_data/rois/1752_6332.png,Pannychia moseleyi
/content/train_data/rois/1753_6333.png,Liponema brevicorne
/content/train_data/rois/1753_6334.png,Sebastolobus
/content/train_data/rois/1753_6335.png,Actiniaria
/content/train_data/rois/1754_6336.png,Heterochone calyx
/content/train_data/rois/1754_6337.png,Sebastolobus
/content/train_data/rois/1754_6338.png,Heteropolypus ritteri
/content/train_data/rois/1754_6339.png,Staurocalyptus
/content/train_data/rois/1754_6340.png,Chionoecetes tanneri
/content/train_data/rois/1754_6341.png,Staurocalyptus
/content/train_data/rois/1754_6342.png,Chionoecetes tanneri
/content/train_data/rois/1755_6343.png,Heteropolypus ritteri
/content/train_data/rois/1755_6344.png,Heteropolypus ritteri
/content/train_data/rois/1756_6345.png,Liponema brevicorne
/content/train_data/rois/1757_6346.png,Hippasteria
/content/train_data/rois/1758_6347.png,Vesicomyidae
/content/train_data/rois/1758_6348.png,Vesicomyidae
/content/train_data/rois/1758_6349.png,Vesicomyidae
/content/train_data/rois/1758_6350.png,Vesicomyidae
/content/train_data/rois/1758_6351.png,Vesicomyidae
/content/train_data/rois/1758_6352.png,Vesicomyidae
/content/train_data/rois/1758_6353.png,Vesicomyidae
/content/train_data/rois/1758_6354.png,Vesicomyidae
/content/train_data/rois/1759_6355.png,Keratoisis
/content/train_data/rois/1760_6356.png,Caridea
/content/train_data/rois/1761_6357.png,Merluccius productus
/content/train_data/rois/1762_6358.png,Keratoisis
/content/train_data/rois/1762_6359.png,Keratoisis
/content/train_data/rois/1763_6360.png,Munnopsidae
/content/train_data/rois/1764_6361.png,Elpidia
/content/train_data/rois/1765_6362.png,Actiniaria
/content/train_data/rois/1765_6363.png,Isidella tentaculum
/content/train_data/rois/1766_6364.png,Actinopterygii
/content/train_data/rois/1766_6365.png,Actinopterygii
/content/train_data/rois/1767_6366.png,Crinoidea
/content/train_data/rois/1767_6367.png,Crinoidea
/content/train_data/rois/1768_6368.png,Microstomus pacificus
/content/train_data/rois/1768_6369.png,Sebastolobus
/content/train_data/rois/1768_6370.png,Sebastolobus
/content/train_data/rois/1768_6371.png,Sebastolobus
/content/train_data/rois/1768_6372.png,Pannychia moseleyi
/content/train_data/rois/1768_6373.png,Sebastolobus
/content/train_data/rois/1769_6374.png,Funiculina
/content/train_data/rois/1769_6375.png,Gastropoda
/content/train_data/rois/1769_6376.png,Hormathiidae
/content/train_data/rois/1769_6377.png,Sebastolobus
/content/train_data/rois/1770_6378.png,Munidopsis
/content/train_data/rois/1771_6379.png,Crinoidea
/content/train_data/rois/1771_6380.png,Asteroidea
/content/train_data/rois/1772_6381.png,Hippasteria
/content/train_data/rois/1773_6382.png,Chionoecetes tanneri
/content/train_data/rois/1773_6383.png,Chionoecetes tanneri
/content/train_data/rois/1773_6384.png,Heterochone calyx
/content/train_data/rois/1773_6385.png,Chionoecetes tanneri
/content/train_data/rois/1773_6386.png,Heterochone calyx
/content/train_data/rois/1773_6387.png,Paragorgia
/content/train_data/rois/1773_6388.png,Acanthascinae
/content/train_data/rois/1773_6389.png,Chionoecetes tanneri
/content/train_data/rois/1773_6390.png,Chionoecetes tanneri
/content/train_data/rois/1773_6391.png,Hexactinellida
/content/train_data/rois/1773_6392.png,Farrea
/content/train_data/rois/1773_6393.png,Chionoecetes tanneri
/content/train_data/rois/1773_6394.png,Hexactinellida
/content/train_data/rois/1773_6395.png,Heterochone calyx
/content/train_data/rois/1773_6396.png,Paragorgia arborea
/content/train_data/rois/1773_6397.png,Heterochone calyx
/content/train_data/rois/1773_6398.png,Heterochone calyx
/content/train_data/rois/1773_6399.png,Chionoecetes tanneri
/content/train_data/rois/1774_6400.png,Staurocalyptus
/content/train_data/rois/1774_6401.png,Staurocalyptus
/content/train_data/rois/1774_6402.png,Staurocalyptus
/content/train_data/rois/1774_6403.png,Heterochone calyx
/content/train_data/rois/1774_6404.png,Staurocalyptus
/content/train_data/rois/1774_6405.png,Staurocalyptus
/content/train_data/rois/1775_6406.png,Abyssocucumis abyssorum
/content/train_data/rois/1776_6407.png,Asteroidea
/content/train_data/rois/1777_6408.png,Isididae
/content/train_data/rois/1778_6409.png,Peniagone
/content/train_data/rois/1779_6410.png,Sebastolobus
/content/train_data/rois/1779_6411.png,Asteroidea
/content/train_data/rois/1780_6412.png,Isididae
/content/train_data/rois/1780_6413.png,Isididae
/content/train_data/rois/1780_6414.png,Isididae
/content/train_data/rois/1781_6415.png,Abyssocucumis abyssorum
/content/train_data/rois/1781_6416.png,Abyssocucumis abyssorum
/content/train_data/rois/1781_6417.png,Abyssocucumis abyssorum
/content/train_data/rois/1782_6418.png,Peniagone
/content/train_data/rois/1783_6419.png,Merluccius productus
/content/train_data/rois/1783_6420.png,Merluccius productus
/content/train_data/rois/1783_6421.png,Merluccius productus
/content/train_data/rois/1783_6422.png,Merluccius productus
/content/train_data/rois/1783_6423.png,Merluccius productus
/content/train_data/rois/1783_6424.png,Merluccius productus
/content/train_data/rois/1783_6425.png,Merluccius productus
/content/train_data/rois/1783_6426.png,Merluccius productus
/content/train_data/rois/1783_6427.png,Merluccius productus
/content/train_data/rois/1783_6428.png,Merluccius productus
/content/train_data/rois/1784_6429.png,Peniagone
/content/train_data/rois/1784_6430.png,Peniagone
/content/train_data/rois/1784_6431.png,Peniagone
/content/train_data/rois/1784_6432.png,Peniagone
/content/train_data/rois/1784_6433.png,Peniagone
/content/train_data/rois/1785_6434.png,Actinopterygii
/content/train_data/rois/1786_6435.png,Scotoplanes globosa
/content/train_data/rois/1787_6436.png,Zoantharia
/content/train_data/rois/1787_6437.png,Zoantharia
/content/train_data/rois/1787_6438.png,Zoantharia
/content/train_data/rois/1787_6439.png,Zoantharia
/content/train_data/rois/1787_6440.png,Zoantharia
/content/train_data/rois/1787_6441.png,Zoantharia
/content/train_data/rois/1787_6442.png,Zoantharia
/content/train_data/rois/1787_6443.png,Zoantharia
/content/train_data/rois/1787_6444.png,Zoantharia
/content/train_data/rois/1787_6445.png,Zoantharia
/content/train_data/rois/1787_6446.png,Zoantharia
/content/train_data/rois/1787_6447.png,Zoantharia
/content/train_data/rois/1787_6448.png,Zoantharia
/content/train_data/rois/1787_6449.png,Zoantharia
/content/train_data/rois/1787_6450.png,Zoantharia
/content/train_data/rois/1787_6451.png,Zoantharia
/content/train_data/rois/1787_6452.png,Zoantharia
/content/train_data/rois/1787_6453.png,Zoantharia
/content/train_data/rois/1787_6454.png,Zoantharia
/content/train_data/rois/1787_6455.png,Zoantharia
/content/train_data/rois/1787_6456.png,Zoantharia
/content/train_data/rois/1788_6457.png,Amphipoda
/content/train_data/rois/1789_6458.png,Pannychia moseleyi
/content/train_data/rois/1789_6459.png,Sebastolobus
/content/train_data/rois/1790_6460.png,Actiniaria
/content/train_data/rois/1790_6461.png,Sebastolobus
/content/train_data/rois/1790_6462.png,Asteroidea
/content/train_data/rois/1790_6463.png,Sebastolobus
/content/train_data/rois/1791_6464.png,Microstomus pacificus
/content/train_data/rois/1792_6465.png,Acanthoptilum
/content/train_data/rois/1792_6466.png,Acanthoptilum
/content/train_data/rois/1792_6467.png,Acanthoptilum
/content/train_data/rois/1792_6468.png,Acanthoptilum
/content/train_data/rois/1792_6469.png,Acanthoptilum
/content/train_data/rois/1792_6470.png,Acanthoptilum
/content/train_data/rois/1792_6471.png,Acanthoptilum
/content/train_data/rois/1792_6472.png,Acanthoptilum
/content/train_data/rois/1792_6473.png,Acanthoptilum
/content/train_data/rois/1792_6474.png,Acanthoptilum
/content/train_data/rois/1792_6475.png,Acanthoptilum
/content/train_data/rois/1793_6476.png,Parastenella
/content/train_data/rois/1794_6477.png,Staurocalyptus
/content/train_data/rois/1794_6478.png,Staurocalyptus
/content/train_data/rois/1794_6479.png,Staurocalyptus
/content/train_data/rois/1795_6480.png,Hexactinellida
/content/train_data/rois/1795_6481.png,Scotoplanes globosa
/content/train_data/rois/1795_6482.png,Elpidia
/content/train_data/rois/1795_6483.png,Hexactinellida
/content/train_data/rois/1795_6484.png,Scotoplanes globosa
/content/train_data/rois/1796_6485.png,Psolus squamatus
/content/train_data/rois/1796_6486.png,Actiniaria
/content/train_data/rois/1796_6487.png,Asbestopluma monticola
/content/train_data/rois/1796_6488.png,Hormathiidae
/content/train_data/rois/1796_6489.png,Psolus squamatus
/content/train_data/rois/1796_6490.png,Actiniaria
/content/train_data/rois/1796_6491.png,Psolus squamatus
/content/train_data/rois/1796_6492.png,Actiniaria
/content/train_data/rois/1796_6493.png,Psolus squamatus
/content/train_data/rois/1796_6494.png,Psolus squamatus
/content/train_data/rois/1796_6495.png,Hormathiidae
/content/train_data/rois/1796_6496.png,Psolus squamatus
/content/train_data/rois/1796_6497.png,Actiniaria
/content/train_data/rois/1797_6498.png,Isididae
/content/train_data/rois/1797_6499.png,Pandalus amplus
/content/train_data/rois/1797_6500.png,Farrea
/content/train_data/rois/1797_6501.png,Paralomis multispina
/content/train_data/rois/1798_6502.png,Isididae
/content/train_data/rois/1799_6503.png,Scotoplanes
/content/train_data/rois/1800_6504.png,Asteroidea
/content/train_data/rois/1800_6505.png,Asteroidea
/content/train_data/rois/1801_6506.png,Keratoisis
/content/train_data/rois/1802_6507.png,Tunicata
/content/train_data/rois/1802_6508.png,Actiniaria
/content/train_data/rois/1802_6509.png,Tunicata
/content/train_data/rois/1802_6510.png,Actiniaria
/content/train_data/rois/1802_6511.png,Farrea
/content/train_data/rois/1802_6512.png,Actiniaria
/content/train_data/rois/1802_6513.png,Actiniaria
/content/train_data/rois/1802_6514.png,Actiniaria
/content/train_data/rois/1802_6515.png,Actiniaria
/content/train_data/rois/1802_6516.png,Actiniaria
/content/train_data/rois/1802_6517.png,Actiniaria
/content/train_data/rois/1802_6518.png,Actiniaria
/content/train_data/rois/1802_6519.png,Asbestopluma
/content/train_data/rois/1803_6520.png,Paragorgia arborea
/content/train_data/rois/1804_6521.png,Crinoidea
/content/train_data/rois/1805_6522.png,Crinoidea
/content/train_data/rois/1806_6523.png,Asbestopluma monticola
/content/train_data/rois/1806_6524.png,Sebastolobus
/content/train_data/rois/1806_6525.png,Chionoecetes tanneri
/content/train_data/rois/1806_6526.png,Hexactinellida
/content/train_data/rois/1806_6527.png,Chionoecetes tanneri
/content/train_data/rois/1806_6528.png,Hexactinellida
/content/train_data/rois/1806_6529.png,Sebastolobus
/content/train_data/rois/1806_6530.png,Chionoecetes tanneri
/content/train_data/rois/1806_6531.png,Chionoecetes tanneri
/content/train_data/rois/1806_6532.png,Asbestopluma monticola
/content/train_data/rois/1806_6533.png,Asbestopluma monticola
/content/train_data/rois/1806_6534.png,Acanthascinae
/content/train_data/rois/1806_6535.png,Chorilia longipes
/content/train_data/rois/1806_6536.png,Hexactinellida
/content/train_data/rois/1806_6537.png,Chionoecetes tanneri
/content/train_data/rois/1806_6538.png,Asbestopluma monticola
/content/train_data/rois/1806_6539.png,Mycale
/content/train_data/rois/1806_6540.png,Hexactinellida
/content/train_data/rois/1807_6541.png,Pannychia moseleyi
/content/train_data/rois/1808_6542.png,Munnopsidae
/content/train_data/rois/1809_6543.png,Actiniaria
/content/train_data/rois/1810_6544.png,Isididae
/content/train_data/rois/1811_6545.png,Caridea
/content/train_data/rois/1811_6546.png,Psolus squamatus
/content/train_data/rois/1812_6547.png,Sebastolobus
/content/train_data/rois/1813_6548.png,Florometra serratissima
/content/train_data/rois/1814_6549.png,Paralomis multispina
/content/train_data/rois/1814_6550.png,Paralomis multispina
/content/train_data/rois/1815_6551.png,Sebastolobus
/content/train_data/rois/1816_6552.png,Umbellula
/content/train_data/rois/1816_6553.png,Funiculina
/content/train_data/rois/1816_6554.png,Sebastolobus
/content/train_data/rois/1816_6555.png,Funiculina
/content/train_data/rois/1816_6556.png,Funiculina
/content/train_data/rois/1816_6557.png,Funiculina
/content/train_data/rois/1816_6558.png,Sebastolobus
/content/train_data/rois/1816_6559.png,Funiculina
/content/train_data/rois/1816_6560.png,Funiculina
/content/train_data/rois/1816_6561.png,Funiculina
/content/train_data/rois/1816_6562.png,Funiculina
/content/train_data/rois/1816_6563.png,Funiculina
/content/train_data/rois/1816_6564.png,Funiculina
/content/train_data/rois/1816_6565.png,Funiculina
/content/train_data/rois/1816_6566.png,Funiculina
/content/train_data/rois/1816_6567.png,Sebastolobus
/content/train_data/rois/1816_6568.png,Umbellula
/content/train_data/rois/1816_6569.png,Funiculina
/content/train_data/rois/1816_6570.png,Funiculina
/content/train_data/rois/1816_6571.png,Funiculina
/content/train_data/rois/1816_6572.png,Funiculina
/content/train_data/rois/1816_6573.png,Funiculina
/content/train_data/rois/1816_6574.png,Funiculina
/content/train_data/rois/1816_6575.png,Actiniaria
/content/train_data/rois/1816_6576.png,Funiculina
/content/train_data/rois/1816_6577.png,Funiculina
/content/train_data/rois/1816_6578.png,Funiculina
/content/train_data/rois/1816_6579.png,Funiculina
/content/train_data/rois/1816_6580.png,Funiculina
/content/train_data/rois/1816_6581.png,Funiculina
/content/train_data/rois/1817_6582.png,Sebastolobus
/content/train_data/rois/1818_6583.png,Umbellula
/content/train_data/rois/1819_6584.png,Metridium farcimen
/content/train_data/rois/1820_6585.png,Asteroidea
/content/train_data/rois/1820_6586.png,Asteroidea
/content/train_data/rois/1821_6587.png,Actiniaria
/content/train_data/rois/1821_6588.png,Hormathiidae
/content/train_data/rois/1821_6589.png,Psolus squamatus
/content/train_data/rois/1821_6590.png,Psolus squamatus
/content/train_data/rois/1821_6591.png,Psolus squamatus
/content/train_data/rois/1821_6592.png,Psolus squamatus
/content/train_data/rois/1821_6593.png,Psolus squamatus
/content/train_data/rois/1821_6594.png,Psolus squamatus
/content/train_data/rois/1821_6595.png,Hormathiidae
/content/train_data/rois/1822_6596.png,Munnopsidae
/content/train_data/rois/1822_6597.png,Munnopsidae
/content/train_data/rois/1822_6598.png,Munnopsidae
/content/train_data/rois/1823_6599.png,Keratoisis
/content/train_data/rois/1823_6600.png,Keratoisis
/content/train_data/rois/1824_6601.png,Liponema brevicorne
/content/train_data/rois/1825_6602.png,Tunicata
/content/train_data/rois/1825_6603.png,Tunicata
/content/train_data/rois/1825_6604.png,Asteroidea
/content/train_data/rois/1825_6605.png,Heteropolypus ritteri
/content/train_data/rois/1825_6606.png,Heteropolypus ritteri
/content/train_data/rois/1826_6607.png,Asteroidea
/content/train_data/rois/1826_6608.png,Asteroidea
/content/train_data/rois/1826_6609.png,Gastropoda
/content/train_data/rois/1826_6610.png,Sebastolobus
/content/train_data/rois/1827_6611.png,Psolus squamatus
/content/train_data/rois/1827_6612.png,Keratoisis
/content/train_data/rois/1827_6613.png,Sebastolobus
/content/train_data/rois/1827_6614.png,Hippasteria
/content/train_data/rois/1827_6615.png,Psolus squamatus
/content/train_data/rois/1828_6616.png,Isosicyonis
/content/train_data/rois/1828_6617.png,Sebastolobus
/content/train_data/rois/1828_6618.png,Isosicyonis
/content/train_data/rois/1829_6619.png,Keratoisis
/content/train_data/rois/1829_6620.png,Isididae
/content/train_data/rois/1829_6621.png,Keratoisis
/content/train_data/rois/1830_6622.png,Ceriantharia
/content/train_data/rois/1830_6623.png,Scotoplanes
/content/train_data/rois/1830_6624.png,Lithodidae
/content/train_data/rois/1830_6625.png,Scotoplanes
/content/train_data/rois/1830_6626.png,Scotoplanes
/content/train_data/rois/1830_6627.png,Asteroidea
/content/train_data/rois/1831_6628.png,Psolus squamatus
/content/train_data/rois/1831_6629.png,Psolus squamatus
/content/train_data/rois/1831_6630.png,Psolus squamatus
/content/train_data/rois/1831_6631.png,Heterochone calyx
/content/train_data/rois/1831_6632.png,Psolus squamatus
/content/train_data/rois/1831_6633.png,Psolus squamatus
/content/train_data/rois/1831_6634.png,Keratoisis
/content/train_data/rois/1831_6635.png,Asteroidea
/content/train_data/rois/1831_6636.png,Sebastolobus
/content/train_data/rois/1832_6637.png,Sebastolobus
/content/train_data/rois/1833_6638.png,Keratoisis
/content/train_data/rois/1834_6639.png,Heterochone calyx
/content/train_data/rois/1834_6640.png,Acanthascinae
/content/train_data/rois/1834_6641.png,Farrea
/content/train_data/rois/1834_6642.png,Acanthascinae
/content/train_data/rois/1834_6643.png,Hexactinellida
/content/train_data/rois/1834_6644.png,Sebastolobus
/content/train_data/rois/1835_6645.png,Chionoecetes tanneri
/content/train_data/rois/1836_6646.png,Psolus squamatus
/content/train_data/rois/1836_6647.png,Heterochone calyx
/content/train_data/rois/1836_6648.png,Asteroidea
/content/train_data/rois/1836_6649.png,Asteroidea
/content/train_data/rois/1837_6650.png,Elpidia
/content/train_data/rois/1837_6651.png,Peniagone
/content/train_data/rois/1837_6652.png,Elpidia
/content/train_data/rois/1838_6653.png,Lithodidae
/content/train_data/rois/1838_6654.png,Lithodidae
/content/train_data/rois/1838_6655.png,Paralomis multispina
/content/train_data/rois/1838_6656.png,Paralomis multispina
/content/train_data/rois/1839_6657.png,Munnopsidae
/content/train_data/rois/1840_6658.png,Sebastolobus
/content/train_data/rois/1840_6659.png,Asteroidea
/content/train_data/rois/1840_6660.png,Sebastolobus
/content/train_data/rois/1840_6661.png,Sebastolobus
/content/train_data/rois/1841_6662.png,Holothuroidea
/content/train_data/rois/1842_6663.png,Sebastolobus
/content/train_data/rois/1843_6664.png,Paelopatides confundens
/content/train_data/rois/1843_6665.png,Paelopatides confundens
/content/train_data/rois/1844_6666.png,Peniagone
/content/train_data/rois/1844_6667.png,Elpidia
/content/train_data/rois/1845_6668.png,Hexactinellida
/content/train_data/rois/1845_6669.png,Asteroidea
/content/train_data/rois/1845_6670.png,Sebastolobus
/content/train_data/rois/1846_6671.png,Hippasteria
/content/train_data/rois/1846_6672.png,Hippasteria
/content/train_data/rois/1846_6673.png,Hippasteria
/content/train_data/rois/1846_6674.png,Isididae
/content/train_data/rois/1847_6675.png,Sebastolobus
/content/train_data/rois/1847_6676.png,Vesicomyidae
/content/train_data/rois/1847_6677.png,Vesicomyidae
/content/train_data/rois/1848_6678.png,Holothuroidea
/content/train_data/rois/1848_6679.png,Munnopsidae
/content/train_data/rois/1849_6680.png,Munnopsidae
/content/train_data/rois/1850_6681.png,Acanthoptilum
/content/train_data/rois/1850_6682.png,Acanthoptilum
/content/train_data/rois/1850_6683.png,Acanthoptilum
/content/train_data/rois/1850_6684.png,Acanthoptilum
/content/train_data/rois/1850_6685.png,Acanthoptilum
/content/train_data/rois/1851_6686.png,Isididae
/content/train_data/rois/1852_6687.png,Merluccius productus
/content/train_data/rois/1853_6688.png,Holothuroidea
/content/train_data/rois/1854_6689.png,Paragorgia arborea
/content/train_data/rois/1855_6690.png,Isididae
/content/train_data/rois/1856_6691.png,Paragorgia
/content/train_data/rois/1857_6692.png,Isididae
/content/train_data/rois/1858_6693.png,Pannychia moseleyi
/content/train_data/rois/1858_6694.png,Sebastolobus
/content/train_data/rois/1858_6695.png,Sebastolobus
/content/train_data/rois/1859_6696.png,Sebastes
/content/train_data/rois/1860_6697.png,Crinoidea
/content/train_data/rois/1861_6698.png,Sebastes
/content/train_data/rois/1862_6699.png,Munidopsis
/content/train_data/rois/1863_6700.png,Isididae
/content/train_data/rois/1864_6701.png,Psolus squamatus
/content/train_data/rois/1864_6702.png,Psolus squamatus
/content/train_data/rois/1864_6703.png,Psolus squamatus
/content/train_data/rois/1864_6704.png,Psolus squamatus
/content/train_data/rois/1864_6705.png,Psolus squamatus
/content/train_data/rois/1864_6706.png,Hexactinellida
/content/train_data/rois/1864_6707.png,Psolus squamatus
/content/train_data/rois/1864_6708.png,Psolus squamatus
/content/train_data/rois/1864_6709.png,Hexactinellida
/content/train_data/rois/1864_6710.png,Hexactinellida
/content/train_data/rois/1864_6711.png,Hexactinellida
/content/train_data/rois/1864_6712.png,Psolus squamatus
/content/train_data/rois/1865_6713.png,Isididae
/content/train_data/rois/1866_6714.png,Crinoidea
/content/train_data/rois/1867_6715.png,Paragorgia arborea
/content/train_data/rois/1867_6716.png,Paragorgia arborea
/content/train_data/rois/1867_6717.png,Isidella tentaculum
/content/train_data/rois/1867_6718.png,Paralomis multispina
/content/train_data/rois/1868_6719.png,Munnopsidae
/content/train_data/rois/1869_6720.png,Sebastolobus
/content/train_data/rois/1870_6721.png,Paragorgia arborea
/content/train_data/rois/1871_6722.png,Farrea
/content/train_data/rois/1871_6723.png,Crinoidea
/content/train_data/rois/1871_6724.png,Caridea
/content/train_data/rois/1871_6725.png,Farrea
/content/train_data/rois/1872_6726.png,Peniagone
/content/train_data/rois/1873_6727.png,Abyssocucumis abyssorum
/content/train_data/rois/1873_6728.png,Peniagone
/content/train_data/rois/1874_6729.png,Paragorgia arborea
/content/train_data/rois/1875_6730.png,Sebastolobus
/content/train_data/rois/1876_6731.png,Keratoisis
/content/train_data/rois/1876_6732.png,Keratoisis
/content/train_data/rois/1876_6733.png,Keratoisis
/content/train_data/rois/1876_6734.png,Keratoisis
/content/train_data/rois/1877_6735.png,Pandalus amplus
/content/train_data/rois/1877_6736.png,Pandalus amplus
/content/train_data/rois/1877_6737.png,Pandalus amplus
/content/train_data/rois/1877_6738.png,Pandalus amplus
/content/train_data/rois/1877_6739.png,Pandalus amplus
/content/train_data/rois/1877_6740.png,Asteroidea
/content/train_data/rois/1877_6741.png,Pandalus amplus
/content/train_data/rois/1877_6742.png,Pandalus amplus
/content/train_data/rois/1877_6743.png,Pandalus amplus
/content/train_data/rois/1877_6744.png,Pandalus amplus
/content/train_data/rois/1878_6745.png,Hormathiidae
/content/train_data/rois/1878_6746.png,Actinernus
/content/train_data/rois/1879_6747.png,Peniagone
/content/train_data/rois/1880_6748.png,Hexactinellida
/content/train_data/rois/1880_6749.png,Hexactinellida
/content/train_data/rois/1880_6750.png,Hexactinellida
/content/train_data/rois/1880_6751.png,Abyssocucumis abyssorum
/content/train_data/rois/1881_6752.png,Paragorgia arborea
/content/train_data/rois/1881_6753.png,Paragorgia arborea
/content/train_data/rois/1882_6754.png,Holothuroidea
/content/train_data/rois/1882_6755.png,Holothuroidea
/content/train_data/rois/1882_6756.png,Crinoidea
/content/train_data/rois/1882_6757.png,Lithodidae
/content/train_data/rois/1882_6758.png,Sebastolobus
/content/train_data/rois/1883_6759.png,Asteroidea
/content/train_data/rois/1883_6760.png,Gastropoda
/content/train_data/rois/1883_6761.png,Sebastolobus
/content/train_data/rois/1883_6762.png,Pannychia moseleyi
/content/train_data/rois/1883_6763.png,Pannychia moseleyi
/content/train_data/rois/1883_6764.png,Asteroidea
/content/train_data/rois/1884_6765.png,Gastropoda
/content/train_data/rois/1884_6766.png,Gastropoda
/content/train_data/rois/1884_6767.png,Gastropoda
/content/train_data/rois/1885_6768.png,Gastropoda
/content/train_data/rois/1885_6769.png,Gastropoda
/content/train_data/rois/1885_6770.png,Gastropoda
/content/train_data/rois/1885_6771.png,Sebastolobus
/content/train_data/rois/1886_6772.png,Funiculina
/content/train_data/rois/1886_6773.png,Funiculina
/content/train_data/rois/1886_6774.png,Isosicyonis
/content/train_data/rois/1886_6775.png,Funiculina
/content/train_data/rois/1886_6776.png,Funiculina
/content/train_data/rois/1886_6777.png,Umbellula
/content/train_data/rois/1887_6778.png,Serpulidae
/content/train_data/rois/1887_6779.png,Munidopsis
/content/train_data/rois/1887_6780.png,Serpulidae
/content/train_data/rois/1887_6781.png,Serpulidae
/content/train_data/rois/1888_6782.png,Sebastolobus
/content/train_data/rois/1889_6783.png,Apostichopus leukothele
/content/train_data/rois/1890_6784.png,Actinopterygii
/content/train_data/rois/1891_6785.png,Ceriantharia
/content/train_data/rois/1892_6786.png,Peniagone
/content/train_data/rois/1893_6787.png,Keratoisis
/content/train_data/rois/1894_6788.png,Crinoidea
/content/train_data/rois/1894_6789.png,Scotoplanes globosa
/content/train_data/rois/1894_6790.png,Scotoplanes globosa
/content/train_data/rois/1894_6791.png,Munidopsis
/content/train_data/rois/1894_6792.png,Crinoidea
